img_name,target
ISIC_0059796,Benign
ISIC_0056264,Benign
ISIC_0030253,Benign
ISIC_0027661,Benign
ISIC_0029691,Benign
ISIC_0028601,Benign
ISIC_0024838,Benign
ISIC_0024432,Malignant
ISIC_0058772,Benign
ISIC_0067430,Benign
ISIC_0055047,Benign
ISIC_0029047,Benign
ISIC_0057567,Benign
ISIC_0014726,Benign
ISIC_0027258,Benign
ISIC_0030106,Malignant
ISIC_0026242,Benign
ISIC_0030878,Benign
ISIC_0028974,Benign
ISIC_0028995,Benign
ISIC_0066132,Benign
ISIC_0055042,Benign
ISIC_0065239,Benign
ISIC_0026675,Benign
ISIC_0059744,Benign
ISIC_0013114,Benign
ISIC_0067258,Benign
ISIC_0031166,Malignant
ISIC_0014938,Benign
ISIC_0055043,Benign
ISIC_0054495,Benign
ISIC_0024662,Benign
ISIC_0068887,Benign
ISIC_0028683,Benign
ISIC_0028242,Benign
ISIC_0064576,Benign
ISIC_0031299,Benign
ISIC_0065233,Benign
ISIC_0033490,Benign
ISIC_0059295,Benign
ISIC_0055885,Benign
ISIC_0010087,Benign
ISIC_0025246,Benign
ISIC_0014913,Benign
ISIC_0026279,Benign
ISIC_0030704,Benign
ISIC_0026118,Malignant
ISIC_0027978,Benign
ISIC_0025867,Benign
ISIC_0055534,Benign
ISIC_0026778,Benign
ISIC_0025146,Benign
ISIC_0026034,Benign
ISIC_0025792,Benign
ISIC_0031571,Benign
ISIC_0000445,Malignant
ISIC_0014661,Benign
ISIC_0027860,Benign
ISIC_0026228,Benign
ISIC_0010024,Malignant
ISIC_0010189,Malignant
ISIC_0031556,Benign
ISIC_0034210,Benign
ISIC_0067344,Benign
ISIC_0010228,Benign
ISIC_0030006,Benign
ISIC_0063076,Benign
ISIC_0010847,Benign
ISIC_0060282,Benign
ISIC_0029026,Benign
ISIC_0013844,Malignant
ISIC_0024791,Benign
ISIC_0030713,Benign
ISIC_0030466,Benign
ISIC_0033235,Benign
ISIC_0066285,Benign
ISIC_0029267,Benign
ISIC_0068595,Benign
ISIC_0032787,Benign
ISIC_0069056,Benign
ISIC_0068494,Benign
ISIC_0028456,Benign
ISIC_0031866,Benign
ISIC_0032334,Benign
ISIC_0030668,Benign
ISIC_0032685,Malignant
ISIC_0029970,Benign
ISIC_0031406,Malignant
ISIC_0013104,Benign
ISIC_0032723,Malignant
ISIC_0031211,Malignant
ISIC_0027117,Malignant
ISIC_0024318,Benign
ISIC_0010029,Malignant
ISIC_0024330,Benign
ISIC_0031998,Benign
ISIC_0064471,Benign
ISIC_0057873,Benign
ISIC_0033022,Benign
ISIC_0013433,Benign
ISIC_0028660,Benign
ISIC_0029512,Malignant
ISIC_0058882,Benign
ISIC_0008406,Benign
ISIC_0027420,Malignant
ISIC_0029767,Benign
ISIC_0030998,Benign
ISIC_0026311,Benign
ISIC_0054907,Benign
ISIC_0030747,Malignant
ISIC_0015418,Benign
ISIC_0067863,Benign
ISIC_0013425,Benign
ISIC_0028295,Benign
ISIC_0013910,Benign
ISIC_0000345,Benign
ISIC_0025942,Benign
ISIC_0032070,Malignant
ISIC_0054911,Benign
ISIC_0055507,Benign
ISIC_0029482,Benign
ISIC_0031846,Benign
ISIC_0032646,Benign
ISIC_0013783,Malignant
ISIC_0012261,Benign
ISIC_0030977,Benign
ISIC_0026534,Benign
ISIC_0029013,Malignant
ISIC_0025797,Benign
ISIC_0027631,Malignant
ISIC_0025628,Benign
ISIC_0065677,Benign
ISIC_0026348,Benign
ISIC_0029662,Benign
ISIC_0033390,Benign
ISIC_0033997,Benign
ISIC_0025519,Benign
ISIC_0026860,Benign
ISIC_0058574,Benign
ISIC_0024927,Benign
ISIC_0053647,Benign
ISIC_0067436,Benign
ISIC_0013094,Benign
ISIC_0024373,Benign
ISIC_0033548,Benign
ISIC_0026760,Malignant
ISIC_0030056,Benign
ISIC_0026121,Benign
ISIC_0029034,Malignant
ISIC_0026519,Benign
ISIC_0060536,Benign
ISIC_0009970,Benign
ISIC_0063698,Benign
ISIC_0065200,Benign
ISIC_0032943,Benign
ISIC_0032530,Benign
ISIC_0026144,Benign
ISIC_0033177,Benign
ISIC_0033951,Benign
ISIC_0061352,Benign
ISIC_0033221,Benign
ISIC_0030093,Benign
ISIC_0069099,Benign
ISIC_0027713,Benign
ISIC_0033815,Benign
ISIC_0024949,Malignant
ISIC_0029291,Benign
ISIC_0068516,Benign
ISIC_0028442,Malignant
ISIC_0029004,Benign
ISIC_0031162,Benign
ISIC_0028761,Benign
ISIC_0058221,Benign
ISIC_0024910,Benign
ISIC_0033105,Benign
ISIC_0055310,Benign
ISIC_0034204,Benign
ISIC_0027416,Benign
ISIC_0027008,Benign
ISIC_0013085,Benign
ISIC_0012211,Benign
ISIC_0015636,Benign
ISIC_0029440,Benign
ISIC_0061758,Benign
ISIC_0054066,Benign
ISIC_0058803,Benign
ISIC_0065614,Benign
ISIC_0028989,Malignant
ISIC_0056344,Benign
ISIC_0030087,Benign
ISIC_0025871,Benign
ISIC_0028641,Benign
ISIC_0065264,Benign
ISIC_0054514,Benign
ISIC_0064275,Benign
ISIC_0032618,Benign
ISIC_0063383,Benign
ISIC_0027116,Benign
ISIC_0068652,Benign
ISIC_0028192,Benign
ISIC_0032537,Malignant
ISIC_0032594,Benign
ISIC_0027386,Benign
ISIC_0032233,Benign
ISIC_0059187,Benign
ISIC_0026437,Benign
ISIC_0031045,Benign
ISIC_0060857,Benign
ISIC_0063962,Benign
ISIC_0012149,Benign
ISIC_0067841,Benign
ISIC_0028720,Benign
ISIC_0028850,Benign
ISIC_0060504,Benign
ISIC_0063030,Benign
ISIC_0029199,Benign
ISIC_0027965,Benign
ISIC_0028137,Benign
ISIC_0030756,Malignant
ISIC_0012757,Benign
ISIC_0028993,Benign
ISIC_0014979,Malignant
ISIC_0066034,Benign
ISIC_0029629,Benign
ISIC_0029717,Benign
ISIC_0063644,Benign
ISIC_0027231,Malignant
ISIC_0060579,Benign
ISIC_0011210,Malignant
ISIC_0031496,Benign
ISIC_0029575,Malignant
ISIC_0014453,Benign
ISIC_0029304,Benign
ISIC_0061732,Benign
ISIC_0025561,Benign
ISIC_0034310,Benign
ISIC_0026237,Benign
ISIC_0031343,Benign
ISIC_0010040,Benign
ISIC_0025317,Malignant
ISIC_0027093,Malignant
ISIC_0066871,Benign
ISIC_0030131,Benign
ISIC_0027561,Malignant
ISIC_0060882,Benign
ISIC_0009982,Benign
ISIC_0028803,Benign
ISIC_0064277,Benign
ISIC_0027988,Benign
ISIC_0028976,Benign
ISIC_0059807,Benign
ISIC_0024990,Benign
ISIC_0060289,Benign
ISIC_0002976,Benign
ISIC_0033574,Benign
ISIC_0025705,Benign
ISIC_0055973,Benign
ISIC_0057153,Benign
ISIC_0029623,Benign
ISIC_0027689,Benign
ISIC_0032769,Benign
ISIC_0024917,Benign
ISIC_0027058,Malignant
ISIC_0028316,Malignant
ISIC_0029051,Benign
ISIC_0025971,Malignant
ISIC_0016027,Benign
ISIC_0067320,Benign
ISIC_0063582,Benign
ISIC_0025200,Benign
ISIC_0014302,Malignant
ISIC_0031309,Benign
ISIC_0054669,Benign
ISIC_0024648,Benign
ISIC_0010254,Benign
ISIC_0028535,Benign
ISIC_0010461,Benign
ISIC_0026722,Benign
ISIC_0029725,Benign
ISIC_0028539,Benign
ISIC_0031951,Benign
ISIC_0025784,Benign
ISIC_0060443,Benign
ISIC_0060019,Benign
ISIC_0032810,Malignant
ISIC_0014394,Benign
ISIC_0026572,Benign
ISIC_0058317,Benign
ISIC_0028739,Malignant
ISIC_0061018,Benign
ISIC_0016033,Benign
ISIC_0030307,Benign
ISIC_0030476,Benign
ISIC_0032132,Malignant
ISIC_0032557,Benign
ISIC_0064085,Benign
ISIC_0064124,Benign
ISIC_0029911,Benign
ISIC_0028273,Benign
ISIC_0030598,Benign
ISIC_0028079,Malignant
ISIC_0059937,Benign
ISIC_0009298,Benign
ISIC_0025955,Malignant
ISIC_0025179,Benign
ISIC_0013075,Benign
ISIC_0010190,Benign
ISIC_0062132,Benign
ISIC_0032687,Malignant
ISIC_0030330,Benign
ISIC_0054586,Benign
ISIC_0031048,Benign
ISIC_0032110,Malignant
ISIC_0057693,Benign
ISIC_0031278,Benign
ISIC_0029475,Benign
ISIC_0032776,Benign
ISIC_0030641,Benign
ISIC_0012224,Benign
ISIC_0012103,Benign
ISIC_0059289,Benign
ISIC_0032775,Benign
ISIC_0031468,Benign
ISIC_0032377,Benign
ISIC_0058872,Benign
ISIC_0025738,Benign
ISIC_0062495,Benign
ISIC_0026897,Malignant
ISIC_0029540,Benign
ISIC_0059062,Benign
ISIC_0064480,Benign
ISIC_0059208,Benign
ISIC_0001152,Malignant
ISIC_0031041,Malignant
ISIC_0061639,Benign
ISIC_0031931,Malignant
ISIC_0033303,Benign
ISIC_0058251,Benign
ISIC_0030824,Malignant
ISIC_0031966,Benign
ISIC_0067165,Benign
ISIC_0029434,Malignant
ISIC_0064771,Benign
ISIC_0066252,Benign
ISIC_0012359,Benign
ISIC_0033868,Benign
ISIC_0029778,Benign
ISIC_0057254,Benign
ISIC_0025641,Benign
ISIC_0062500,Benign
ISIC_0030802,Benign
ISIC_0030127,Benign
ISIC_0028847,Malignant
ISIC_0061405,Benign
ISIC_0031472,Benign
ISIC_0000039,Benign
ISIC_0029995,Malignant
ISIC_0069174,Benign
ISIC_0068475,Benign
ISIC_0033847,Benign
ISIC_0064738,Benign
ISIC_0034017,Benign
ISIC_0024326,Benign
ISIC_0031971,Malignant
ISIC_0061839,Benign
ISIC_0028913,Benign
ISIC_0015607,Benign
ISIC_0066247,Benign
ISIC_0034303,Benign
ISIC_0000244,Benign
ISIC_0065158,Benign
ISIC_0025939,Benign
ISIC_0068010,Benign
ISIC_0034319,Benign
ISIC_0032424,Malignant
ISIC_0015155,Benign
ISIC_0060704,Benign
ISIC_0027670,Benign
ISIC_0031142,Benign
ISIC_0029715,Malignant
ISIC_0062046,Benign
ISIC_0024687,Benign
ISIC_0029711,Benign
ISIC_0014925,Benign
ISIC_0027716,Benign
ISIC_0060877,Benign
ISIC_0027062,Benign
ISIC_0029233,Benign
ISIC_0015372,Benign
ISIC_0063786,Benign
ISIC_0011121,Malignant
ISIC_0058395,Benign
ISIC_0033313,Benign
ISIC_0030308,Benign
ISIC_0025091,Benign
ISIC_0063896,Benign
ISIC_0055571,Benign
ISIC_0069447,Benign
ISIC_0009942,Benign
ISIC_0026598,Benign
ISIC_0026592,Benign
ISIC_0059696,Benign
ISIC_0014031,Benign
ISIC_0062151,Benign
ISIC_0027315,Benign
ISIC_0029635,Benign
ISIC_0031673,Benign
ISIC_0015403,Benign
ISIC_0024488,Benign
ISIC_0056085,Benign
ISIC_0053588,Benign
ISIC_0068699,Benign
ISIC_0027822,Malignant
ISIC_0062863,Benign
ISIC_0055338,Benign
ISIC_0027726,Benign
ISIC_0031678,Benign
ISIC_0009977,Benign
ISIC_0030567,Benign
ISIC_0000369,Benign
ISIC_0013518,Malignant
ISIC_0032725,Benign
ISIC_0025054,Benign
ISIC_0029087,Benign
ISIC_0069069,Benign
ISIC_0060847,Benign
ISIC_0029753,Benign
ISIC_0056286,Benign
ISIC_0032550,Malignant
ISIC_0033706,Benign
ISIC_0032210,Benign
ISIC_0029056,Malignant
ISIC_0031467,Benign
ISIC_0025506,Benign
ISIC_0033791,Benign
ISIC_0029404,Benign
ISIC_0029211,Benign
ISIC_0026911,Benign
ISIC_0032929,Benign
ISIC_0032886,Benign
ISIC_0000471,Benign
ISIC_0029288,Benign
ISIC_0031277,Benign
ISIC_0031622,Benign
ISIC_0027020,Benign
ISIC_0056107,Benign
ISIC_0067888,Benign
ISIC_0027681,Benign
ISIC_0066945,Benign
ISIC_0025125,Benign
ISIC_0062300,Benign
ISIC_0027881,Benign
ISIC_0058558,Benign
ISIC_0061221,Benign
ISIC_0030658,Benign
ISIC_0061698,Benign
ISIC_0055307,Benign
ISIC_0061286,Benign
ISIC_0031765,Benign
ISIC_0032011,Benign
ISIC_0054286,Benign
ISIC_0000520,Malignant
ISIC_0031027,Benign
ISIC_0028362,Benign
ISIC_0014641,Benign
ISIC_0027861,Benign
ISIC_0029875,Benign
ISIC_0015182,Benign
ISIC_0010002,Benign
ISIC_0000376,Benign
ISIC_0014635,Benign
ISIC_0030984,Benign
ISIC_0032755,Benign
ISIC_0012501,Benign
ISIC_0030499,Benign
ISIC_0027212,Benign
ISIC_0065208,Benign
ISIC_0058634,Benign
ISIC_0068848,Benign
ISIC_0061614,Benign
ISIC_0013740,Malignant
ISIC_0069618,Benign
ISIC_0059504,Benign
ISIC_0005639,Benign
ISIC_0013079,Malignant
ISIC_0029708,Benign
ISIC_0012823,Benign
ISIC_0057923,Benign
ISIC_0015064,Benign
ISIC_0058302,Benign
ISIC_0024542,Benign
ISIC_0031207,Benign
ISIC_0029495,Malignant
ISIC_0025174,Benign
ISIC_0024666,Malignant
ISIC_0033854,Benign
ISIC_0013052,Benign
ISIC_0026996,Malignant
ISIC_0011140,Malignant
ISIC_0059864,Benign
ISIC_0066444,Benign
ISIC_0066721,Benign
ISIC_0025794,Benign
ISIC_0031878,Benign
ISIC_0028035,Malignant
ISIC_0025525,Benign
ISIC_0032973,Benign
ISIC_0032451,Benign
ISIC_0034116,Benign
ISIC_0030754,Malignant
ISIC_0028729,Benign
ISIC_0013121,Benign
ISIC_0027750,Benign
ISIC_0060758,Benign
ISIC_0031915,Malignant
ISIC_0024916,Benign
ISIC_0025612,Benign
ISIC_0031525,Benign
ISIC_0027430,Benign
ISIC_0027091,Benign
ISIC_0003657,Benign
ISIC_0028405,Benign
ISIC_0057792,Benign
ISIC_0029871,Benign
ISIC_0024750,Benign
ISIC_0064574,Benign
ISIC_0061338,Benign
ISIC_0058347,Benign
ISIC_0058888,Benign
ISIC_0028997,Benign
ISIC_0031798,Benign
ISIC_0000027,Benign
ISIC_0030805,Benign
ISIC_0033450,Benign
ISIC_0030155,Benign
ISIC_0064557,Benign
ISIC_0014606,Benign
ISIC_0025576,Malignant
ISIC_0015002,Benign
ISIC_0028049,Benign
ISIC_0029388,Benign
ISIC_0030455,Benign
ISIC_0013213,Benign
ISIC_0026853,Malignant
ISIC_0030382,Malignant
ISIC_0026649,Benign
ISIC_0032555,Benign
ISIC_0028783,Benign
ISIC_0028712,Benign
ISIC_0033045,Benign
ISIC_0065255,Benign
ISIC_0027236,Benign
ISIC_0028266,Benign
ISIC_0032593,Benign
ISIC_0026193,Benign
ISIC_0030519,Benign
ISIC_0029882,Benign
ISIC_0032573,Benign
ISIC_0030046,Benign
ISIC_0031337,Benign
ISIC_0030391,Malignant
ISIC_0062483,Benign
ISIC_0025516,Benign
ISIC_0024417,Benign
ISIC_0000552,Malignant
ISIC_0014475,Benign
ISIC_0024398,Benign
ISIC_0032560,Benign
ISIC_0025654,Benign
ISIC_0025819,Benign
ISIC_0065394,Benign
ISIC_0058511,Benign
ISIC_0012719,Benign
ISIC_0028006,Benign
ISIC_0056393,Benign
ISIC_0028234,Benign
ISIC_0068634,Benign
ISIC_0026309,Benign
ISIC_0026971,Benign
ISIC_0014850,Benign
ISIC_0031675,Benign
ISIC_0024314,Benign
ISIC_0025996,Malignant
ISIC_0028235,Benign
ISIC_0030875,Benign
ISIC_0024783,Benign
ISIC_0029878,Benign
ISIC_0027100,Malignant
ISIC_0000209,Benign
ISIC_0057193,Benign
ISIC_0066963,Benign
ISIC_0010067,Malignant
ISIC_0027314,Benign
ISIC_0031171,Malignant
ISIC_0061015,Benign
ISIC_0058641,Benign
ISIC_0055795,Benign
ISIC_0058820,Benign
ISIC_0061723,Benign
ISIC_0000473,Benign
ISIC_0025823,Benign
ISIC_0033136,Benign
ISIC_0066149,Benign
ISIC_0067358,Benign
ISIC_0026766,Malignant
ISIC_0029544,Benign
ISIC_0033726,Benign
ISIC_0026385,Benign
ISIC_0031657,Benign
ISIC_0059751,Benign
ISIC_0031553,Benign
ISIC_0025629,Benign
ISIC_0034144,Benign
ISIC_0016035,Benign
ISIC_0069490,Benign
ISIC_0058265,Benign
ISIC_0015582,Benign
ISIC_0027041,Benign
ISIC_0028349,Benign
ISIC_0030972,Benign
ISIC_0029496,Benign
ISIC_0010079,Benign
ISIC_0000037,Benign
ISIC_0069760,Benign
ISIC_0029213,Benign
ISIC_0030860,Benign
ISIC_0026532,Benign
ISIC_0029225,Benign
ISIC_0033889,Benign
ISIC_0026167,Malignant
ISIC_0027673,Malignant
ISIC_0032839,Benign
ISIC_0029591,Malignant
ISIC_0027474,Benign
ISIC_0030387,Malignant
ISIC_0056761,Benign
ISIC_0029152,Benign
ISIC_0025590,Benign
ISIC_0028932,Benign
ISIC_0060933,Benign
ISIC_0029292,Benign
ISIC_0026721,Benign
ISIC_0069349,Benign
ISIC_0032004,Benign
ISIC_0010193,Benign
ISIC_0057887,Benign
ISIC_0030342,Benign
ISIC_0032633,Benign
ISIC_0012670,Benign
ISIC_0024376,Benign
ISIC_0014088,Malignant
ISIC_0011131,Benign
ISIC_0024391,Benign
ISIC_0024615,Benign
ISIC_0031494,Malignant
ISIC_0062566,Benign
ISIC_0027952,Benign
ISIC_0027498,Benign
ISIC_0033297,Benign
ISIC_0027048,Benign
ISIC_0010248,Benign
ISIC_0069690,Benign
ISIC_0030759,Malignant
ISIC_0001299,Benign
ISIC_0026041,Benign
ISIC_0057946,Benign
ISIC_0059714,Benign
ISIC_0025284,Benign
ISIC_0030157,Benign
ISIC_0016003,Benign
ISIC_0057420,Benign
ISIC_0065458,Benign
ISIC_0059024,Benign
ISIC_0027600,Benign
ISIC_0011295,Malignant
ISIC_0026630,Benign
ISIC_0059598,Benign
ISIC_0069348,Benign
ISIC_0032701,Benign
ISIC_0031054,Benign
ISIC_0014149,Benign
ISIC_0013222,Benign
ISIC_0055667,Benign
ISIC_0014574,Benign
ISIC_0057102,Benign
ISIC_0000522,Malignant
ISIC_0057189,Benign
ISIC_0029212,Malignant
ISIC_0058913,Benign
ISIC_0011345,Benign
ISIC_0024438,Benign
ISIC_0024918,Malignant
ISIC_0029154,Benign
ISIC_0031178,Benign
ISIC_0032228,Benign
ISIC_0024970,Benign
ISIC_0029466,Malignant
ISIC_0024552,Malignant
ISIC_0032704,Benign
ISIC_0033677,Benign
ISIC_0031190,Benign
ISIC_0053857,Benign
ISIC_0011367,Benign
ISIC_0028019,Benign
ISIC_0067762,Benign
ISIC_0013025,Benign
ISIC_0024759,Benign
ISIC_0065613,Benign
ISIC_0028106,Malignant
ISIC_0014045,Benign
ISIC_0055305,Benign
ISIC_0024419,Benign
ISIC_0030709,Benign
ISIC_0031266,Malignant
ISIC_0069276,Benign
ISIC_0026800,Benign
ISIC_0010090,Benign
ISIC_0053572,Benign
ISIC_0025439,Malignant
ISIC_0027405,Benign
ISIC_0065355,Benign
ISIC_0067986,Benign
ISIC_0028337,Benign
ISIC_0027340,Benign
ISIC_0029702,Benign
ISIC_0034212,Benign
ISIC_0028522,Benign
ISIC_0029409,Benign
ISIC_0053521,Benign
ISIC_0027911,Benign
ISIC_0029548,Benign
ISIC_0003805,Benign
ISIC_0055296,Benign
ISIC_0030331,Benign
ISIC_0031848,Benign
ISIC_0029802,Benign
ISIC_0010349,Malignant
ISIC_0028408,Benign
ISIC_0032896,Benign
ISIC_0011330,Benign
ISIC_0009873,Benign
ISIC_0029978,Benign
ISIC_0059625,Benign
ISIC_0015989,Benign
ISIC_0034280,Benign
ISIC_0024460,Benign
ISIC_0010584,Benign
ISIC_0069672,Benign
ISIC_0030524,Benign
ISIC_0069212,Benign
ISIC_0030000,Benign
ISIC_0026719,Benign
ISIC_0061216,Benign
ISIC_0028225,Malignant
ISIC_0031605,Benign
ISIC_0031806,Benign
ISIC_0030811,Benign
ISIC_0059536,Benign
ISIC_0024875,Malignant
ISIC_0025062,Benign
ISIC_0066099,Benign
ISIC_0054247,Benign
ISIC_0032719,Benign
ISIC_0027410,Benign
ISIC_0058449,Benign
ISIC_0026361,Benign
ISIC_0015464,Benign
ISIC_0024936,Benign
ISIC_0064820,Benign
ISIC_0027597,Benign
ISIC_0026323,Benign
ISIC_0028595,Benign
ISIC_0066067,Benign
ISIC_0026343,Malignant
ISIC_0063179,Benign
ISIC_0030724,Benign
ISIC_0024899,Benign
ISIC_0056822,Benign
ISIC_0013314,Benign
ISIC_0032143,Benign
ISIC_0010093,Benign
ISIC_0010471,Benign
ISIC_0013014,Benign
ISIC_0024393,Benign
ISIC_0031470,Malignant
ISIC_0061117,Benign
ISIC_0033360,Benign
ISIC_0014957,Benign
ISIC_0012086,Benign
ISIC_0026106,Benign
ISIC_0067596,Benign
ISIC_0063810,Benign
ISIC_0031909,Benign
ISIC_0028451,Benign
ISIC_0010178,Benign
ISIC_0031328,Benign
ISIC_0062718,Benign
ISIC_0030511,Malignant
ISIC_0062371,Benign
ISIC_0064138,Benign
ISIC_0033936,Benign
ISIC_0031117,Benign
ISIC_0060550,Benign
ISIC_0024638,Benign
ISIC_0026641,Benign
ISIC_0069183,Benign
ISIC_0066472,Benign
ISIC_0026749,Benign
ISIC_0062740,Benign
ISIC_0025251,Benign
ISIC_0026990,Benign
ISIC_0029480,Malignant
ISIC_0026527,Benign
ISIC_0014946,Malignant
ISIC_0056077,Benign
ISIC_0031958,Malignant
ISIC_0024746,Benign
ISIC_0030464,Benign
ISIC_0054207,Benign
ISIC_0000289,Malignant
ISIC_0015035,Benign
ISIC_0067729,Benign
ISIC_0031936,Benign
ISIC_0059192,Benign
ISIC_0034266,Benign
ISIC_0068264,Benign
ISIC_0054368,Benign
ISIC_0067176,Benign
ISIC_0060821,Benign
ISIC_0029726,Malignant
ISIC_0054104,Benign
ISIC_0029393,Benign
ISIC_0012414,Benign
ISIC_0010320,Benign
ISIC_0028418,Malignant
ISIC_0025476,Benign
ISIC_0027595,Malignant
ISIC_0063957,Benign
ISIC_0062892,Benign
ISIC_0014542,Malignant
ISIC_0011333,Benign
ISIC_0033194,Benign
ISIC_0061429,Benign
ISIC_0030493,Benign
ISIC_0013675,Benign
ISIC_0031947,Benign
ISIC_0014947,Benign
ISIC_0053760,Benign
ISIC_0068533,Benign
ISIC_0030568,Benign
ISIC_0031682,Benign
ISIC_0031443,Benign
ISIC_0033656,Benign
ISIC_0067763,Benign
ISIC_0030955,Benign
ISIC_0032193,Benign
ISIC_0014028,Benign
ISIC_0009940,Benign
ISIC_0028581,Benign
ISIC_0061789,Benign
ISIC_0027953,Benign
ISIC_0029580,Benign
ISIC_0032741,Malignant
ISIC_0026983,Benign
ISIC_0059743,Benign
ISIC_0062040,Benign
ISIC_0029007,Benign
ISIC_0000031,Malignant
ISIC_0026921,Benign
ISIC_0028085,Malignant
ISIC_0057108,Benign
ISIC_0026111,Benign
ISIC_0024776,Benign
ISIC_0056682,Benign
ISIC_0061837,Benign
ISIC_0069339,Benign
ISIC_0030975,Benign
ISIC_0029880,Benign
ISIC_0057241,Benign
ISIC_0027724,Benign
ISIC_0027957,Benign
ISIC_0031551,Benign
ISIC_0024830,Benign
ISIC_0029305,Benign
ISIC_0000276,Malignant
ISIC_0068207,Benign
ISIC_0029661,Benign
ISIC_0059503,Benign
ISIC_0054693,Benign
ISIC_0031500,Benign
ISIC_0024421,Benign
ISIC_0029124,Benign
ISIC_0031202,Benign
ISIC_0031656,Benign
ISIC_0026935,Benign
ISIC_0015948,Benign
ISIC_0010264,Benign
ISIC_0028678,Benign
ISIC_0057578,Benign
ISIC_0013170,Benign
ISIC_0030032,Malignant
ISIC_0025762,Benign
ISIC_0069321,Benign
ISIC_0068076,Benign
ISIC_0015980,Benign
ISIC_0025134,Benign
ISIC_0013678,Malignant
ISIC_0059432,Benign
ISIC_0025119,Benign
ISIC_0028443,Benign
ISIC_0028942,Benign
ISIC_0027359,Malignant
ISIC_0055872,Benign
ISIC_0033991,Benign
ISIC_0064403,Benign
ISIC_0026060,Benign
ISIC_0063510,Benign
ISIC_0025818,Malignant
ISIC_0025843,Benign
ISIC_0032777,Malignant
ISIC_0025103,Benign
ISIC_0032969,Benign
ISIC_0030349,Malignant
ISIC_0028441,Benign
ISIC_0032096,Benign
ISIC_0033673,Benign
ISIC_0026816,Benign
ISIC_0015273,Benign
ISIC_0059935,Benign
ISIC_0026871,Benign
ISIC_0024706,Benign
ISIC_0032934,Benign
ISIC_0011132,Malignant
ISIC_0027733,Benign
ISIC_0068174,Benign
ISIC_0069320,Benign
ISIC_0062906,Benign
ISIC_0054696,Benign
ISIC_0027907,Benign
ISIC_0032074,Benign
ISIC_0031363,Benign
ISIC_0065080,Benign
ISIC_0027404,Benign
ISIC_0024656,Benign
ISIC_0066218,Benign
ISIC_0027458,Benign
ISIC_0012876,Benign
ISIC_0028622,Benign
ISIC_0069584,Benign
ISIC_0069545,Benign
ISIC_0024814,Benign
ISIC_0000337,Benign
ISIC_0025007,Benign
ISIC_0025038,Benign
ISIC_0029468,Benign
ISIC_0032529,Benign
ISIC_0010382,Benign
ISIC_0056673,Benign
ISIC_0026838,Benign
ISIC_0000230,Benign
ISIC_0028356,Benign
ISIC_0026417,Benign
ISIC_0008626,Benign
ISIC_0053645,Benign
ISIC_0024700,Malignant
ISIC_0062113,Benign
ISIC_0014501,Malignant
ISIC_0024308,Benign
ISIC_0031926,Benign
ISIC_0009931,Benign
ISIC_0053922,Benign
ISIC_0057875,Benign
ISIC_0028616,Benign
ISIC_0054041,Benign
ISIC_0027644,Benign
ISIC_0062164,Benign
ISIC_0027032,Benign
ISIC_0026318,Benign
ISIC_0067901,Benign
ISIC_0064798,Benign
ISIC_0014288,Malignant
ISIC_0066926,Benign
ISIC_0010011,Malignant
ISIC_0031295,Malignant
ISIC_0012135,Benign
ISIC_0030500,Benign
ISIC_0069015,Benign
ISIC_0030482,Benign
ISIC_0063299,Benign
ISIC_0031580,Benign
ISIC_0068078,Benign
ISIC_0026482,Benign
ISIC_0061841,Benign
ISIC_0028165,Benign
ISIC_0054406,Benign
ISIC_0000475,Benign
ISIC_0029443,Benign
ISIC_0055407,Benign
ISIC_0060822,Benign
ISIC_0026856,Benign
ISIC_0026225,Benign
ISIC_0027107,Benign
ISIC_0012435,Malignant
ISIC_0026370,Benign
ISIC_0024338,Benign
ISIC_0032008,Benign
ISIC_0027771,Benign
ISIC_0012962,Benign
ISIC_0064083,Benign
ISIC_0025322,Malignant
ISIC_0069510,Benign
ISIC_0031129,Benign
ISIC_0009971,Malignant
ISIC_0025768,Benign
ISIC_0033307,Benign
ISIC_0024774,Benign
ISIC_0068327,Benign
ISIC_0062192,Benign
ISIC_0016057,Benign
ISIC_0033249,Benign
ISIC_0031286,Malignant
ISIC_0031874,Malignant
ISIC_0060324,Benign
ISIC_0030384,Benign
ISIC_0000546,Benign
ISIC_0032340,Benign
ISIC_0028822,Benign
ISIC_0027018,Benign
ISIC_0026819,Benign
ISIC_0025967,Benign
ISIC_0032773,Benign
ISIC_0029242,Malignant
ISIC_0054023,Benign
ISIC_0029769,Benign
ISIC_0032669,Benign
ISIC_0026513,Benign
ISIC_0024485,Benign
ISIC_0057580,Benign
ISIC_0031183,Benign
ISIC_0053786,Benign
ISIC_0027148,Benign
ISIC_0027749,Benign
ISIC_0054245,Benign
ISIC_0030332,Benign
ISIC_0034127,Benign
ISIC_0054326,Benign
ISIC_0032616,Benign
ISIC_0030420,Benign
ISIC_0029579,Benign
ISIC_0028413,Benign
ISIC_0024974,Benign
ISIC_0025547,Benign
ISIC_0012278,Benign
ISIC_0030821,Malignant
ISIC_0032781,Benign
ISIC_0016037,Benign
ISIC_0028763,Malignant
ISIC_0061616,Benign
ISIC_0024760,Benign
ISIC_0033419,Benign
ISIC_0012897,Benign
ISIC_0067282,Benign
ISIC_0067116,Benign
ISIC_0026748,Benign
ISIC_0032772,Benign
ISIC_0027013,Benign
